customer_key,total_spent,customer_segment
C002070,11546.75,VIP
C004232,10676.5,VIP
C008588,15022.0,VIP
C005700,10774.25,VIP
C004576,11988.5,VIP
C007143,10634.75,VIP
C003738,11005.5,VIP
C006670,11389.25,VIP
C001349,9000.0,Regular
C002565,12538.25,VIP
C000703,9572.25,Regular
C002474,10664.25,VIP
C002739,12622.75,VIP
C006552,12438.75,VIP
C007737,8846.25,Regular
C001222,14195.75,VIP
C002514,10279.0,VIP
C002743,9962.5,Regular
C003861,11961.0,VIP
C003552,11116.75,VIP
C006337,12554.25,VIP
C008001,11414.75,VIP
C006193,13457.25,VIP
C008011,12383.25,VIP
C001578,13950.5,VIP
C002451,13045.5,VIP
C006580,13345.5,VIP
C001108,10092.75,VIP
C006497,10508.25,VIP
C000531,10935.0,VIP
C000377,11792.0,VIP
C004501,9698.75,Regular
C003789,12278.25,VIP
C007635,9806.5,Regular
C000588,12462.5,VIP
C000472,11436.5,VIP
C006201,9313.75,Regular
C007299,11055.0,VIP
C000605,9628.75,Regular
C004932,11569.25,VIP
C009013,13756.25,VIP
C006364,10779.75,VIP
C003056,10909.0,VIP
C004995,11008.75,VIP
C002024,11961.0,VIP
C005304,12502.25,VIP
C006238,12208.25,VIP
C007392,9867.25,Regular
C004139,10814.5,VIP
C001256,11241.75,VIP
C007658,14034.75,VIP
C001119,10511.25,VIP
C003031,8978.75,Regular
C003667,10035.25,VIP
C007424,9818.5,Regular
C002391,8908.0,Regular
C005511,10874.5,VIP
C006664,9772.75,Regular
C006392,11070.75,VIP
C004600,11205.25,VIP
C003942,10534.25,VIP
C003972,11427.25,VIP
C001812,13321.5,VIP
C007826,9758.75,Regular
C009076,11425.0,VIP
C005372,12887.5,VIP
C007734,11795.75,VIP
C000713,11053.25,VIP
C004920,13400.5,VIP
C005789,11151.25,VIP
C004883,11215.25,VIP
C000993,11134.0,VIP
C007217,11743.25,VIP
C001408,13347.0,VIP
C003901,9978.75,Regular
C006027,9120.75,Regular
C002627,10898.0,VIP
C009149,10883.0,VIP
C007357,11400.25,VIP
C004307,9075.5,Regular
C005218,12904.75,VIP
C008348,9324.25,Regular
C009121,12382.25,VIP
C005583,9726.25,Regular
C002936,12816.5,VIP
C006459,11283.5,VIP
C002985,10250.75,VIP
C006461,11747.75,VIP
C005958,11821.5,VIP
C005590,10610.5,VIP
C009014,10897.0,VIP
C003456,11000.0,VIP
C005555,9140.25,Regular
C006914,11649.5,VIP
C000873,11986.75,VIP
C006083,15594.25,VIP
C007609,9162.75,Regular
C006549,12297.5,VIP
C001720,9518.0,Regular
C006013,14077.0,VIP
C000865,12149.25,VIP
C006127,10267.5,VIP
C000363,10338.5,VIP
C009090,7560.75,Regular
C006285,7642.75,Regular
C001660,12224.5,VIP
C004660,9291.0,Regular
C007509,11154.25,VIP
C008356,12088.5,VIP
C004007,11035.25,VIP
C006161,10650.0,VIP
C002602,12255.0,VIP
C005544,9675.75,Regular
C008925,11772.0,VIP
C006921,9347.5,Regular
C002376,11414.75,VIP
C008532,15079.75,VIP
C004355,10418.25,VIP
C006505,12795.0,VIP
C005319,9889.0,Regular
C001819,9237.25,Regular
C002689,12771.25,VIP
C005500,11215.75,VIP
C003680,9909.0,Regular
C003114,12315.75,VIP
C007428,10876.5,VIP
C000047,12431.75,VIP
C004961,10341.5,VIP
C004312,11674.25,VIP
C006535,10169.5,VIP
C003337,11643.25,VIP
C007976,12274.5,VIP
C006529,10573.75,VIP
C002643,10431.75,VIP
C001604,14460.5,VIP
C001923,11829.75,VIP
C008870,14064.0,VIP
C003193,11621.25,VIP
C007906,8203.25,Regular
C007201,10982.75,VIP
C006092,11622.0,VIP
C003866,12144.5,VIP
C004415,13055.5,VIP
C002153,10719.5,VIP
C006956,11573.75,VIP
C001744,10356.0,VIP
C001361,13275.25,VIP
C006675,8365.0,Regular
C005615,10392.75,VIP
C002695,11855.0,VIP
C000794,12506.25,VIP
C000385,10946.0,VIP
C002096,12739.25,VIP
C005961,10954.5,VIP
C005450,9702.0,Regular
C001010,10643.75,VIP
C000516,9362.25,Regular
C000534,10106.5,VIP
C002527,12829.0,VIP
C001579,10359.75,VIP
C001462,10854.75,VIP
C000569,12611.75,VIP
C007877,13208.75,VIP
C008335,10467.25,VIP
C006765,10195.5,VIP
C006871,12506.25,VIP
C001148,9601.75,Regular
C008657,12263.5,VIP
C003610,12354.0,VIP
C000946,12854.0,VIP
C003328,12329.75,VIP
C003435,11894.0,VIP
C004106,11917.25,VIP
C003009,10730.0,VIP
C005349,10317.5,VIP
C004169,12078.0,VIP
C007677,10654.75,VIP
C007949,12394.75,VIP
C005609,11334.0,VIP
C001031,12334.75,VIP
C007340,10367.0,VIP
C003748,11650.0,VIP
C002898,12733.25,VIP
C001957,11845.5,VIP
C000240,9697.5,Regular
C005819,11978.75,VIP
C001077,10249.0,VIP
C002206,12659.25,VIP
C001354,11307.0,VIP
C003364,11032.25,VIP
C003844,10372.75,VIP
C001649,11331.0,VIP
C001061,12252.5,VIP
C005050,10535.0,VIP
C004550,10663.75,VIP
C000257,12341.25,VIP
C008249,11713.5,VIP
C002244,13272.0,VIP
C001470,11776.5,VIP
C007249,10879.25,VIP
C003853,10749.25,VIP
C005375,11380.75,VIP
C008573,10658.5,VIP
C007555,11955.5,VIP
C000215,11449.0,VIP
C001179,11602.75,VIP
C001529,11423.5,VIP
C002613,12458.5,VIP
C003477,11948.5,VIP
C005134,7811.25,Regular
C008199,12898.0,VIP
C006709,9721.5,Regular
C002192,12011.25,VIP
C002056,9093.5,Regular
C002701,10409.75,VIP
C002382,11984.75,VIP
C004372,12708.0,VIP
C004341,12019.5,VIP
C008600,12094.5,VIP
C002002,15047.5,VIP
C009115,12516.5,VIP
C004860,11209.0,VIP
C004439,11416.25,VIP
C007814,11629.5,VIP
C007041,12265.75,VIP
C006048,10584.75,VIP
C001041,11444.0,VIP
C005357,10452.0,VIP
C008972,10362.5,VIP
C004339,11263.75,VIP
C008628,10608.75,VIP
C008170,13104.75,VIP
C002280,10665.5,VIP
C007283,8787.75,Regular
C007923,10601.75,VIP
C000930,10666.0,VIP
C000155,9056.5,Regular
C009097,11948.0,VIP
C007531,11318.25,VIP
C004367,12195.75,VIP
C005309,12453.25,VIP
C005773,11283.75,VIP
C001978,14350.25,VIP
C006115,8998.25,Regular
C004582,10984.75,VIP
C002902,11471.5,VIP
C001442,9360.25,Regular
C003604,14138.0,VIP
C008599,12114.0,VIP
C003497,13600.25,VIP
C006033,9801.0,Regular
C003176,8809.0,Regular
C006686,9822.5,Regular
C006775,11560.5,VIP
C004118,13466.0,VIP
C002853,10431.5,VIP
C004888,12198.75,VIP
C006004,9741.5,Regular
C004130,11519.0,VIP
C008406,12025.5,VIP
C007651,9786.25,Regular
C002792,12811.0,VIP
C005638,10992.75,VIP
C008275,10165.0,VIP
C003163,11818.0,VIP
C006658,10722.75,VIP
C000855,12306.0,VIP
C006478,11808.0,VIP
C004383,9092.0,Regular
C006715,10251.25,VIP
C007806,11369.75,VIP
C004489,12085.0,VIP
C005355,12562.25,VIP
C008901,12508.5,VIP
C007253,12392.25,VIP
C005804,7646.75,Regular
C004530,11850.75,VIP
C006107,12018.25,VIP
C003772,12332.0,VIP
C003045,10691.25,VIP
C000143,10707.5,VIP
C008238,11207.0,VIP
C004115,10506.5,VIP
C007882,12016.25,VIP
C004866,12191.5,VIP
C004562,11850.75,VIP
C004320,13144.25,VIP
C007047,10232.0,VIP
C001931,12571.75,VIP
C002311,9862.25,Regular
C001013,10384.75,VIP
C007012,13009.0,VIP
C004059,10905.75,VIP
C008716,9147.25,Regular
C005933,11203.5,VIP
C003341,10659.0,VIP
C004404,9658.75,Regular
C006299,10134.75,VIP
C003138,10605.5,VIP
C005596,8346.0,Regular
C009054,12769.25,VIP
C007517,11280.0,VIP
C006301,12122.0,VIP
C002254,12751.0,VIP
C008079,10563.0,VIP
C000076,10986.0,VIP
C001116,10403.25,VIP
C004788,12160.0,VIP
C002179,13051.5,VIP
C001091,11099.0,VIP
C006748,11686.5,VIP
C002418,11319.25,VIP
C000089,10714.0,VIP
C007548,10523.25,VIP
C003426,11007.75,VIP
C000474,8966.25,Regular
C008501,13278.5,VIP
C007637,9728.75,Regular
C003670,13307.25,VIP
C002639,11179.25,VIP
C005461,15057.0,VIP
C008397,9547.0,Regular
C000168,11663.5,VIP
C003593,10726.5,VIP
C002338,11365.25,VIP
C004021,9903.0,Regular
C006638,13513.75,VIP
C000804,9021.5,Regular
C007474,9341.25,Regular
C008184,10686.75,VIP
C008666,10438.5,VIP
C001643,12066.5,VIP
C002472,11773.75,VIP
C007059,12308.25,VIP
C005871,12843.75,VIP
C001668,10947.25,VIP
C004358,12092.0,VIP
C006607,11583.5,VIP
C005243,8897.75,Regular
C005276,13098.5,VIP
C004679,11646.75,VIP
C008809,11130.25,VIP
C007933,13769.25,VIP
C002492,13393.75,VIP
C006379,11010.0,VIP
C005395,12647.5,VIP
C001536,12422.25,VIP
C002405,10040.25,VIP
C008489,9946.0,Regular
C000236,10356.75,VIP
C000899,12536.75,VIP
C008311,14006.75,VIP
C001714,12935.0,VIP
C001908,11351.25,VIP
C001072,10412.75,VIP
C008681,11417.75,VIP
C008758,13588.0,VIP
C009147,12863.5,VIP
C004614,10050.5,VIP
C001137,10762.0,VIP
C005630,10186.75,VIP
C002460,10735.5,VIP
C003350,12719.75,VIP
C000424,11292.5,VIP
C001583,11923.0,VIP
C003181,13104.5,VIP
C001188,12526.0,VIP
C007564,11054.5,VIP
C002894,10560.25,VIP
C004716,10047.25,VIP
C007742,11550.0,VIP
C005729,13954.25,VIP
C005812,12630.5,VIP
C006994,13861.0,VIP
C001829,11245.0,VIP
C004852,10372.5,VIP
C001049,9669.5,Regular
C001376,11250.5,VIP
C002725,11225.75,VIP
C002327,10303.5,VIP
C004741,10496.5,VIP
C005040,10338.5,VIP
C000888,11161.0,VIP
C008445,13865.25,VIP
C002068,7904.25,Regular
C002075,10935.5,VIP
C008699,12330.5,VIP
C004968,11438.25,VIP
C006543,12933.75,VIP
C002917,12199.0,VIP
C006121,12447.75,VIP
C007683,10688.0,VIP
C004907,11669.75,VIP
C006265,13567.5,VIP
C005425,15040.75,VIP
C006232,10575.75,VIP
C007528,12632.5,VIP
C005289,12865.25,VIP
C002942,14691.0,VIP
C006911,12030.75,VIP
C009081,13483.75,VIP
C004331,11368.25,VIP
C006904,11321.0,VIP
C003454,12491.5,VIP
C004095,12769.25,VIP
C003661,11015.0,VIP
C005783,9588.5,Regular
C005161,9930.0,Regular
C001097,9839.25,Regular
C007038,12880.75,VIP
C000561,11342.25,VIP
C001658,10104.25,VIP
C005824,10770.75,VIP
C005751,11237.75,VIP
C001096,13137.75,VIP
C003093,14806.75,VIP
C005967,9406.0,Regular
C006747,10855.75,VIP
C006312,12438.0,VIP
C001286,9482.5,Regular
C005645,13512.5,VIP
C002587,13217.0,VIP
C007334,9767.0,Regular
C005337,10262.25,VIP
C001808,11674.75,VIP
C001018,12426.0,VIP
C000939,11502.25,VIP
C006781,8512.0,Regular
C005867,11651.0,VIP
C006587,11621.5,VIP
C008852,11565.75,VIP
C002213,11565.0,VIP
C003277,9344.0,Regular
C002385,7526.0,Regular
C005807,8404.25,Regular
C000549,11299.75,VIP
C001929,12716.25,VIP
C005744,10352.5,VIP
C003345,10988.25,VIP
C006294,9303.25,Regular
C002042,15214.5,VIP
C007502,12552.0,VIP
C008225,11747.75,VIP
C008582,11373.0,VIP
C002986,10893.5,VIP
C007863,8280.5,Regular
C000828,13146.5,VIP
C006572,12867.5,VIP
C007323,11687.5,VIP
C001938,10830.25,VIP
C004189,12048.0,VIP
C006153,10304.0,VIP
C001838,10600.0,VIP
C003951,13052.5,VIP
C008830,12111.25,VIP
C007468,12117.75,VIP
C007783,11355.75,VIP
C007518,12692.5,VIP
C001523,10634.0,VIP
C009010,10343.5,VIP
C005466,11031.0,VIP
C003429,11219.75,VIP
C004625,11772.75,VIP
C007623,9375.0,Regular
C000471,10293.75,VIP
C008892,13192.5,VIP
C000465,11787.25,VIP
C007495,10889.75,VIP
C000977,11696.25,VIP
C008144,8614.0,Regular
C002363,10265.5,VIP
C007419,11880.0,VIP
C002811,10952.0,VIP
C002402,10640.0,VIP
C006982,13704.5,VIP
C008882,10981.25,VIP
C004478,11563.5,VIP
C002454,11058.5,VIP
C005482,10027.25,VIP
C008541,11996.5,VIP
C006616,10058.25,VIP
C005171,9767.25,Regular
C000146,12038.0,VIP
C004172,10507.0,VIP
C002564,9963.25,Regular
C004674,10751.75,VIP
C008495,11470.5,VIP
C006548,11129.75,VIP
C004301,14741.75,VIP
C008911,11339.75,VIP
C007662,11318.5,VIP
C006022,9915.25,Regular
C003752,11052.5,VIP
C008176,9362.0,Regular
C001733,10623.75,VIP
C005022,11208.75,VIP
C001394,9748.5,Regular
C003897,8512.25,Regular
C008369,12035.5,VIP
C003560,10479.25,VIP
C007788,11564.0,VIP
C008536,14361.25,VIP
C009191,11028.5,VIP
C001580,12256.5,VIP
C006480,11605.0,VIP
C001905,11969.0,VIP
C001781,10032.0,VIP
C003469,11725.75,VIP
C002760,14009.25,VIP
C002539,11920.5,VIP
C003357,10741.0,VIP
C003479,9711.75,Regular
C002083,13346.0,VIP
C001432,11849.0,VIP
C004136,9730.75,Regular
C007438,11067.0,VIP
C001387,12927.75,VIP
C005389,11932.25,VIP
C000134,10424.5,VIP
C006131,10540.0,VIP
C005550,14008.75,VIP
C004167,11134.25,VIP
C006422,12149.0,VIP
C000552,9927.5,Regular
C001241,11990.0,VIP
C002790,9454.5,Regular
C001500,12962.25,VIP
C007914,10676.0,VIP
C004231,12023.5,VIP
C004245,11774.25,VIP
C006854,10699.5,VIP
C005404,11103.25,VIP
C007230,11248.0,VIP
C003443,12798.5,VIP
C005257,10159.75,VIP
C003459,11017.75,VIP
C004316,12309.25,VIP
C006684,12348.5,VIP
C008769,9902.75,Regular
C006824,10832.75,VIP
C005226,11615.5,VIP
C007758,14581.75,VIP
C008112,11112.5,VIP
C005057,12550.0,VIP
C001259,11153.75,VIP
C008757,12381.25,VIP
C006288,12573.75,VIP
C000153,10520.25,VIP
C000339,12313.5,VIP
C003966,12424.25,VIP
C002129,15105.5,VIP
C003940,10823.75,VIP
C001302,11649.25,VIP
C003282,12224.25,VIP
C003611,11803.25,VIP
C007190,9492.75,Regular
C003529,10409.0,VIP
C005809,10169.75,VIP
C002141,12961.25,VIP
C000488,10580.0,VIP
C003539,11082.75,VIP
C009087,10563.0,VIP
C004394,11188.75,VIP
C000304,13753.75,VIP
C003305,12028.5,VIP
C002648,10947.5,VIP
C005578,10663.25,VIP
C005541,13115.25,VIP
C002172,10844.75,VIP
C000650,11850.25,VIP
C001131,9699.75,Regular
C000952,9621.0,Regular
C006609,11988.25,VIP
C006354,13424.25,VIP
C003318,14615.5,VIP
C002348,11022.25,VIP
C006112,10509.75,VIP
C004089,12885.5,VIP
C001452,10554.25,VIP
C003873,11973.0,VIP
C007692,14424.5,VIP
C004294,12924.0,VIP
C004221,12213.75,VIP
C002097,11102.0,VIP
C007381,8550.0,Regular
C005000,13947.75,VIP
C005432,12077.25,VIP
C004143,10250.5,VIP
C000332,11754.25,VIP
C005534,11407.25,VIP
C006708,12502.0,VIP
C002439,12451.25,VIP
C000281,10304.25,VIP
C003531,9158.75,Regular
C003509,13993.75,VIP
C008456,10094.0,VIP
C004536,12815.75,VIP
C002156,13183.5,VIP
C005906,11385.75,VIP
C001849,13949.25,VIP
C004526,12512.5,VIP
C003515,11171.5,VIP
C000638,12423.0,VIP
C000442,11368.0,VIP
C001670,12299.25,VIP
C006809,9766.75,Regular
C003413,12303.75,VIP
C000432,10590.5,VIP
C008162,13124.0,VIP
C009032,9424.5,Regular
C002165,11432.25,VIP
C004265,11491.75,VIP
C004258,10634.75,VIP
C006632,10596.0,VIP
C008338,10609.75,VIP
C000694,12296.75,VIP
C003006,12255.25,VIP
C003408,8854.75,Regular
C004800,15358.5,VIP
C007024,12186.75,VIP
C008461,11426.0,VIP
C001752,10575.75,VIP
C000398,11820.25,VIP
C001145,10724.0,VIP
C005007,13479.25,VIP
C003065,10632.25,VIP
C001445,11204.5,VIP
C001703,13096.25,VIP
C000116,12187.0,VIP
C004583,13055.5,VIP
C009187,11953.75,VIP
C004593,13330.75,VIP
C002252,9688.75,Regular
C001473,10147.25,VIP
C008928,9096.0,Regular
C006262,10865.5,VIP
C002199,11755.0,VIP
C009179,12118.25,VIP
C000877,14038.25,VIP
C003462,9796.75,Regular
C008006,10392.5,VIP
C000987,10726.25,VIP
C001351,13939.75,VIP
C003841,9612.0,Regular
C001866,9333.5,Regular
C003474,11869.0,VIP
C006142,11814.75,VIP
C007689,13116.5,VIP
C009130,11647.75,VIP
C008574,11891.25,VIP
C002738,9876.5,Regular
C005067,11367.25,VIP
C008525,10628.0,VIP
C004344,9971.25,Regular
C004816,10585.5,VIP
C000999,12155.0,VIP
C005940,11077.75,VIP
C004076,12300.5,VIP
C000799,13591.0,VIP
C003252,9674.5,Regular
C008325,13196.5,VIP
C003486,9377.5,Regular
C003099,13396.25,VIP
C005126,11010.5,VIP
C008317,12534.5,VIP
C003316,13968.0,VIP
C008418,9527.25,Regular
C001290,10761.5,VIP
C003621,11687.5,VIP
C009056,10152.0,VIP
C008401,13439.75,VIP
C004459,10964.25,VIP
C006216,11949.25,VIP
C009068,11858.25,VIP
C006659,8824.25,Regular
C002850,11659.5,VIP
C008919,12679.75,VIP
C007987,12432.0,VIP
C006695,9919.0,Regular
C000927,11736.25,VIP
C002559,12841.75,VIP
C001623,10939.0,VIP
C002824,10648.25,VIP
C003383,10465.5,VIP
C001689,12159.25,VIP
C004122,11253.25,VIP
C002973,11230.5,VIP
C006930,12802.75,VIP
C004901,10082.25,VIP
C005831,14364.75,VIP
C007371,12201.0,VIP
C006475,10329.75,VIP
C008383,13515.75,VIP
C002052,11494.25,VIP
C005971,9066.0,Regular
C000541,10820.75,VIP
C002572,11675.5,VIP
C004607,12401.75,VIP
C007150,14209.75,VIP
C003820,9264.0,Regular
C005770,9553.0,Regular
C005003,13732.0,VIP
C003731,10893.0,VIP
C002847,12248.25,VIP
C003800,9563.25,Regular
C001901,8201.0,Regular
C006721,12250.75,VIP
C004825,12381.25,VIP
C002714,10228.25,VIP
C009084,9918.5,Regular
C002166,11113.0,VIP
C000203,11627.0,VIP
C003777,11714.75,VIP
C008788,14427.75,VIP
C007157,11929.75,VIP
C005991,12334.0,VIP
C003236,13036.0,VIP
C004638,10607.0,VIP
C004407,14707.25,VIP
C003087,13292.75,VIP
C001205,12616.5,VIP
C003876,13638.5,VIP
C003218,14089.75,VIP
C003541,8684.0,Regular
C006900,13365.25,VIP
C007704,13299.75,VIP
C006304,11040.0,VIP
C003519,10480.75,VIP
C006108,13789.25,VIP
C000119,11766.0,VIP
C005932,11765.0,VIP
C008711,10525.75,VIP
C006357,10928.0,VIP
C005167,13927.75,VIP
C005575,10404.25,VIP
C008090,12390.25,VIP
C002055,11692.75,VIP
C005874,11602.25,VIP
C006771,10142.25,VIP
C005917,12143.75,VIP
C004500,11173.25,VIP
C000818,13627.5,VIP
C004863,12811.25,VIP
C005599,8665.0,Regular
C000766,11854.25,VIP
C000971,10627.0,VIP
C004026,13150.25,VIP
C007869,12869.0,VIP
C000700,12493.0,VIP
C002146,12692.0,VIP
C004492,14964.75,VIP
C004170,13754.5,VIP
C008004,9861.75,Regular
C007621,10955.75,VIP
C003423,11503.0,VIP
C003156,13167.25,VIP
C007479,10323.5,VIP
C008669,10888.25,VIP
C005440,11779.25,VIP
C006804,12015.0,VIP
C008187,12126.75,VIP
C004255,10521.5,VIP
C005398,9778.75,Regular
C000214,9827.5,Regular
C007930,10310.5,VIP
C004114,15116.0,VIP
C006553,8776.75,Regular
C008308,12230.25,VIP
C004747,9699.0,Regular
C000958,9856.75,Regular
C003592,13389.25,VIP
C001557,13431.5,VIP
C007619,11243.5,VIP
C007065,9542.75,Regular
C001561,9048.5,Regular
C007403,14638.25,VIP
C008442,13611.5,VIP
C006424,11126.5,VIP
C008824,12592.75,VIP
C006835,13583.5,VIP
C001987,11008.5,VIP
C000025,9572.0,Regular
C005947,9955.75,Regular
C004047,10960.0,VIP
C008192,10812.0,VIP
C006910,11021.25,VIP
C007741,9447.0,Regular
C001159,11978.75,VIP
C008967,11117.75,VIP
C000495,12521.5,VIP
C003060,12375.25,VIP
C007634,9155.5,Regular
C005561,10153.5,VIP
C001341,10395.75,VIP
C004611,12048.0,VIP
C002251,10464.25,VIP
C007604,9156.5,Regular
C007304,10353.75,VIP
C009077,13110.75,VIP
C003268,10069.0,VIP
C001607,12761.25,VIP
C002072,11050.25,VIP
C004313,13988.5,VIP
C001620,12861.25,VIP
C006542,10353.75,VIP
C008913,13890.75,VIP
C001211,8593.5,Regular
C004098,10153.75,VIP
C001064,11762.25,VIP
C004377,11796.75,VIP
C001337,11298.5,VIP
C008020,10178.5,VIP
C006508,12184.0,VIP
C003796,11914.25,VIP
C004873,12218.75,VIP
C007790,11985.25,VIP
C008214,10640.75,VIP
C005081,11468.25,VIP
C005266,13583.25,VIP
C000798,11281.0,VIP
C005786,10170.0,VIP
C005251,8623.25,Regular
C003813,11500.0,VIP
C000924,11290.0,VIP
C006256,10847.25,VIP
C004740,10832.75,VIP
C002724,9473.25,Regular
C000778,9890.5,Regular
C006752,13542.25,VIP
C006124,11699.0,VIP
C000860,10565.75,VIP
C001826,12210.25,VIP
C005013,13004.25,VIP
C003055,11302.5,VIP
C008770,10384.25,VIP
C006532,12724.25,VIP
C005585,11023.75,VIP
C006761,9855.25,Regular
C000103,11160.75,VIP
C007778,10817.75,VIP
C006526,11033.75,VIP
C006613,10151.25,VIP
C003627,11057.0,VIP
C003117,10947.75,VIP
C000406,12566.25,VIP
C003745,11228.5,VIP
C002457,10498.25,VIP
C008883,11974.75,VIP
C004350,12270.0,VIP
C006266,11707.0,VIP
C003074,10688.25,VIP
C009104,12203.5,VIP
C007409,11998.0,VIP
C000386,11472.0,VIP
C002625,10464.5,VIP
C007496,12366.0,VIP
C004851,10958.75,VIP
C003460,11730.0,VIP
C007039,12273.75,VIP
C002609,12344.25,VIP
C000564,9673.5,Regular
C007335,9063.25,Regular
C008069,10787.75,VIP
C004765,10799.75,VIP
C001886,11806.75,VIP
C003148,10033.75,VIP
C006097,11489.0,VIP
C002119,10203.5,VIP
C001284,12463.25,VIP
C002979,11076.75,VIP
C006049,9941.5,Regular
C001818,10183.25,VIP
C007922,11547.25,VIP
C002928,9918.25,Regular
C002379,10916.0,VIP
C005741,11886.5,VIP
C007223,10666.75,VIP
C001869,10800.0,VIP
C006816,10432.25,VIP
C000947,11135.0,VIP
C000178,10893.0,VIP
C000573,9913.5,Regular
C000486,8853.0,Regular
C007463,11719.25,VIP
C002789,11960.5,VIP
C008795,8794.75,Regular
C006199,11723.75,VIP
C001167,11159.75,VIP
C006595,10970.75,VIP
C005032,11388.25,VIP
C004284,9628.0,Regular
C005964,9382.5,Regular
C006491,10827.5,VIP
C000466,10617.0,VIP
C000099,14396.5,VIP
C002692,10363.25,VIP
C000233,8301.5,Regular
C001770,12065.5,VIP
C002895,13332.5,VIP
C007672,11881.25,VIP
C006985,10569.75,VIP
C001510,11384.75,VIP
C007712,11390.5,VIP
C008479,9698.0,Regular
C006249,12096.0,VIP
C004701,10523.75,VIP
C005503,9651.5,Regular
C007739,11475.25,VIP
C005766,12781.0,VIP
C003354,10622.5,VIP
C003751,13123.25,VIP
C004624,11844.25,VIP
C008508,11561.5,VIP
C008596,11881.25,VIP
C002128,12125.25,VIP
C006522,13650.5,VIP
C001020,11600.5,VIP
C005378,10492.5,VIP
C008539,9468.5,Regular
C008954,12044.25,VIP
C004234,12056.0,VIP
C004133,12682.0,VIP
C005411,11859.75,VIP
C000199,11051.75,VIP
C000086,11041.0,VIP
C001353,10538.25,VIP
C003100,11235.0,VIP
C007001,11806.0,VIP
C002203,9117.75,Regular
C000073,11623.75,VIP
C006437,10910.5,VIP
C006346,13089.5,VIP
C006972,10367.25,VIP
C002520,12904.75,VIP
C007554,10207.75,VIP
C004375,15157.75,VIP
C007435,12177.0,VIP
C005796,11388.0,VIP
C001646,11278.25,VIP
C003603,11967.0,VIP
C004731,10639.0,VIP
C005187,10703.0,VIP
C001807,9826.5,Regular
C007809,11430.25,VIP
C005922,13701.5,VIP
C005093,11757.5,VIP
C002449,12289.0,VIP
C009116,10539.25,VIP
C004038,11653.5,VIP
C001244,12188.25,VIP
C005977,11125.5,VIP
C007648,9910.75,Regular
C007219,10464.5,VIP
C005203,12115.75,VIP
C004074,11117.75,VIP
C004272,9632.75,Regular
C005849,9659.75,Regular
C008999,12226.75,VIP
C000871,10508.25,VIP
C007859,10567.5,VIP
C006085,10518.25,VIP
C002930,10089.75,VIP
C008748,13263.0,VIP
C001722,8584.25,Regular
C006118,11963.0,VIP
C008433,13471.25,VIP
C006140,12341.0,VIP
C004978,9816.75,Regular
C001324,11594.5,VIP
C008303,11062.5,VIP
C002247,12801.0,VIP
C006825,12325.0,VIP
C005294,9932.75,Regular
C004119,9602.25,Regular
C002554,12079.5,VIP
C006819,11697.75,VIP
C004523,10811.75,VIP
C006102,10703.25,VIP
C006604,8625.75,Regular
C002976,11193.0,VIP
C003624,12614.5,VIP
C004535,12175.75,VIP
C003287,11153.25,VIP
C002772,10224.5,VIP
C005204,13382.5,VIP
C004152,12031.75,VIP
C006853,11337.75,VIP
C006692,10577.5,VIP
C009105,11854.5,VIP
C003302,10986.0,VIP
C004149,11185.5,VIP
C009061,9669.0,Regular
C000418,9098.0,Regular
C000805,14295.75,VIP
C003536,12181.25,VIP
C007697,10119.75,VIP
C003040,14939.25,VIP
C008514,10589.25,VIP
C000433,10575.5,VIP
C008818,10118.25,VIP
C001640,10666.75,VIP
C005343,11766.75,VIP
C008863,9066.75,Regular
C000445,9193.0,Regular
C001312,10929.5,VIP
C004649,11079.0,VIP
C003137,12886.0,VIP
C004834,10349.5,VIP
C006633,14163.5,VIP
C004054,11371.0,VIP
C002862,8626.0,Regular
C001846,10744.5,VIP
C003243,11478.25,VIP
C000425,10358.25,VIP
C000745,10619.25,VIP
C005713,10481.25,VIP
C008486,14352.25,VIP
C000335,11624.25,VIP
C001751,13141.25,VIP
C007708,11072.25,VIP
C005763,10826.25,VIP
C009001,10455.75,VIP
C006540,12835.0,VIP
C003015,9882.5,Regular
C002337,14268.75,VIP
C004262,11480.25,VIP
C008044,12916.0,VIP
C004304,11440.5,VIP
C000772,12451.5,VIP
C001422,10931.5,VIP
C008161,13208.5,VIP
C005901,11733.75,VIP
C002693,11230.5,VIP
C001197,15544.5,VIP
C002272,13726.5,VIP
C005362,14242.0,VIP
C009164,10374.75,VIP
C004092,11818.75,VIP
C007686,11615.0,VIP
C001706,11558.0,VIP
C003313,12621.75,VIP
C000262,12875.5,VIP
C006143,11573.75,VIP
C003961,12993.75,VIP
C007972,12930.0,VIP
C003291,11708.75,VIP
C009176,10917.75,VIP
C006669,8688.5,Regular
C004958,10134.5,VIP
C004077,11600.0,VIP
C002855,11257.0,VIP
C007580,11979.25,VIP
C005198,10648.5,VIP
C002733,12220.5,VIP
C009133,8672.25,Regular
C000943,14319.75,VIP
C002804,10018.0,VIP
C006946,10437.75,VIP
C000196,12936.5,VIP
C000988,12978.25,VIP
C000066,12291.0,VIP
C006088,10926.25,VIP
C005078,13611.75,VIP
C007643,9874.5,Regular
C005291,12351.75,VIP
C000303,11817.0,VIP
C002415,9951.5,Regular
C006261,9867.0,Regular
C008678,10437.25,VIP
C002444,9972.0,Regular
C001323,11857.0,VIP
C009051,11415.5,VIP
C001371,12604.5,VIP
